1.20403	10240
1.40857	11264
1.40926	12288
1.40995	13312
1.41064	14336
1.41133	15360
1.61151	16384
1.61295	17408
1.61381	18432
1.61467	19456
1.61502	20480
1.61588	21504
1.61674	22528
1.61708	23552
1.81588	24576
1.81748	25600
1.81834	26624
1.81869	27648
1.82007	28672
1.82041	29696
1.82076	30720
1.82162	31744
1.823	32768
1.82335	33792
1.82369	34816
2.02025	35840
2.02059	36864
2.02185	37888
2.02323	38912
2.02358	39936
2.02392	40960
2.02582	41984
2.02616	43008
2.02651	44032
2.02685	45056
2.0272	46080
2.02806	47104
2.02996	48128
2.0303	49152
2.03065	50176
2.03099	51200
2.03134	52224
2.22514	53248
2.22548	54272
2.22583	55296
2.22669	56320
2.22859	57344
2.22893	58368
2.22928	59392
2.22962	60416
2.22997	61440
2.2329	62464
2.23324	63488
2.23359	64512
2.23393	65536
2.23428	66560
2.23462	67584
2.23497	68608
2.23583	69632
2.23618	70656
2.23911	71680
2.23945	72704
2.2398	73728
2.24014	74752
2.24049	75776
2.24083	76800
2.24118	77824
2.42986	78848
2.4302	79872
2.43055	80896
2.43089	81920
2.43123	82944
2.4321	83968
2.43503	84992
2.43537	86016
2.43572	87040
2.43606	88064
2.43641	89088
2.43675	90112
2.4371	91136
2.43744	92160
2.44141	93184
2.44176	94208
2.4421	95232
2.44245	96256
2.44279	97280
2.44314	98304
2.44348	99328
2.44383	100352
2.44417	101376
2.44452	102400
2.4459	103424
2.44624	104448
2.44659	105472
2.45055	106496
2.4509	107520
2.45124	108544
2.45159	109568
2.45193	110592
2.45228	111616
2.45262	112640
2.45297	113664
2.45331	114688
2.45366	115712
2.454	116736
2.63526	117760
2.63561	118784
2.63595	119808
2.6363	120832
2.63664	121856
2.63699	122880
2.63733	123904
2.63819	124928
2.63854	125952
2.64302	126976
2.64337	128000
2.64371	129024
2.64406	130048
2.6444	131072
2.64475	132096
2.64509	133120
2.64544	134144
2.64578	135168
2.64613	136192
2.64647	137216
2.64682	138240
2.65234	139264
2.65268	140288
2.65303	141312
2.65337	142336
2.65372	143360
2.65406	144384
2.65441	145408
2.65475	146432
2.6551	147456
2.65544	148480
2.65579	149504
2.65613	150528
2.65648	151552
2.65682	152576
2.65717	153600
2.65906	154624
2.65941	155648
2.65975	156672
2.6601	157696
2.66614	158720
2.66648	159744
2.66683	160768
2.66717	161792
2.66752	162816
2.66786	163840
2.66821	164864
2.66855	165888
2.6689	166912
2.66924	167936
2.66959	168960
2.66993	169984
2.67028	171008
2.67062	172032
2.67097	173056
2.67131	174080
2.67165	175104
2.84067	176128
2.84101	177152
2.84136	178176
2.8417	179200
2.84205	180224
2.84239	181248
2.84274	182272
2.84308	183296
2.84343	184320
2.84377	185344
2.84515	186368
2.8455	187392
2.84584	188416
2.85119	189440
2.85153	190464
2.85188	191488
2.85222	192512
2.85257	193536
2.85291	194560
2.85326	195584
2.8536	196608
2.85395	197632
2.85429	198656
2.85464	199680
2.85498	200704
2.85533	201728
2.85567	202752
2.85602	203776
2.86154	204800
2.86188	205824
2.86223	206848
2.86257	207872
2.86292	208896
2.86326	209920
2.86361	210944
2.86395	211968
2.8643	212992
2.86464	214016
2.86499	215040
2.86533	216064
2.86568	217088
2.86602	218112
2.86637	219136
2.86809	220160
2.86844	221184
2.86878	222208
2.86913	223232
2.87534	224256
2.87568	225280
2.87603	226304
2.87637	227328
2.87672	228352
2.87706	229376
2.87741	230400
2.87775	231424
2.8781	232448
2.87844	233472
2.87879	234496
2.87913	235520
2.87948	236544
2.87982	237568
2.88017	238592
2.88051	239616
2.88086	240640
3.04504	241664
3.04539	242688
3.04574	243712
3.04608	244736
3.04643	245760
3.04677	246784
3.04712	247808
3.04746	248832
3.04781	249856
3.04815	250880
3.04953	251904
3.04988	252928
3.05022	253952
3.05574	254976
3.05609	256000
3.05643	257024
3.05678	258048
3.05712	259072
3.05747	260096
3.05781	261120
3.05816	262144
3.0585	263168
3.05885	264192
3.05919	265216
3.05954	266240
3.05988	267264
3.06023	268288
3.06057	269312
3.06609	270336
3.06644	271360
3.06678	272384
3.06713	273408
3.06747	274432
3.06782	275456
3.06816	276480
3.06851	277504
3.06885	278528
3.0692	279552
3.06954	280576
3.06989	281600
3.07023	282624
3.07058	283648
3.07092	284672
3.07264	285696
3.07299	286720
3.07333	287744
3.07368	288768
3.07989	289792
3.08023	290816
3.08058	291840
3.08092	292864
3.08127	293888
3.08161	294912
3.08196	295936
3.0823	296960
3.08265	297984
3.08299	299008
3.08334	300032
3.08368	301056
3.08403	302080
3.08437	303104
3.08472	304128
3.08506	305152
3.08541	306176
3.24941	307200
3.24977	308224
3.25011	309248
3.25046	310272
3.25081	311296
3.25115	312320
3.2515	313344
3.25184	314368
3.25219	315392
3.25253	316416
3.25391	317440
3.25426	318464
3.2546	319488
3.26012	320512
3.26047	321536
3.26081	322560
3.26116	323584
3.2615	324608
3.26185	325632
3.26219	326656
3.26254	327680
3.26288	328704
3.26323	329728
3.26357	330752
3.26392	331776
3.26426	332800
3.26461	333824
3.26495	334848
3.27047	335872
3.27082	336896
3.27116	337920
3.27151	338944
3.27185	339968
3.2722	340992
3.27254	342016
3.27289	343040
3.27323	344064
3.27358	345088
3.27392	346112
3.27427	347136
3.27461	348160
3.27496	349184
3.2753	350208
3.27702	351232
3.27737	352256
3.27771	353280
3.27806	354304
3.28426	355328
3.28461	356352
3.28495	357376
3.2853	358400
3.28565	359424
3.28599	360448
3.28634	361472
3.28668	362496
3.28703	363520
3.28737	364544
3.28772	365568
3.28806	366592
3.28841	367616
3.28875	368640
3.2891	369664
3.28944	370688
3.28979	371712
3.45379	372736
3.45414	373760
3.45449	374784
3.45483	375808
3.45518	376832
3.45553	377856
3.45587	378880
3.45622	379904
3.45657	380928
3.45691	381952
3.45829	382976
3.45863	384000
3.45898	385024
3.4645	386048
3.46484	387072
3.46519	388096
3.46554	389120
3.46588	390144
3.46623	391168
3.46657	392192
3.46692	393216
3.46726	394240
3.46761	395264
3.46795	396288
3.4683	397312
3.46864	398336
3.46899	399360
3.46933	400384
3.47485	401408
3.4752	402432
3.47554	403456
3.47588	404480
3.47623	405504
3.47657	406528
3.47692	407552
3.47726	408576
3.47761	409600
3.47795	410624
3.4783	411648
3.47864	412672
3.47899	413696
3.47933	414720
3.47968	415744
3.4814	416768
3.48175	417792
3.48209	418816
3.48244	419840
3.49468	420864
3.49502	421888
3.49537	422912
3.49571	423936
3.49606	424960
3.4964	425984
3.49675	427008
3.49709	428032
3.49744	429056
3.49778	430080
3.49813	431104
3.49847	432128
3.49882	433152
3.49916	434176
3.49951	435200
3.49985	436224
3.5002	437248
3.65816	438272
3.65851	439296
3.65886	440320
3.6592	441344
3.65956	442368
3.6599	443392
3.66024	444416
3.6606	445440
3.66094	446464
3.66129	447488
3.66266	448512
3.663	449536
3.66335	450560
3.66887	451584
3.66921	452608
3.66956	453632
3.66991	454656
3.67025	455680
3.6706	456704
3.67095	457728
3.6713	458752
3.67164	459776
3.67199	460800
3.67233	461824
3.67267	462848
3.67302	463872
3.67336	464896
3.67371	465920
3.67922	466944
3.67957	467968
3.67991	468992
3.68026	470016
3.68061	471040
3.68095	472064
3.6813	473088
3.68164	474112
3.68199	475136
3.68233	476160
3.68268	477184
3.68302	478208
3.68337	479232
3.68371	480256
3.68406	481280
3.68578	482304
3.68612	483328
3.68647	484352
3.68682	485376
3.69906	486400
3.6994	487424
3.69975	488448
3.70009	489472
3.70044	490496
3.70078	491520
3.70113	492544
3.70147	493568
3.70182	494592
3.70216	495616
3.70251	496640
3.70285	497664
3.7032	498688
3.70354	499712
3.70389	500736
3.70423	501760
3.70458	502784
3.86254	503808
3.86289	504832
3.86323	505856
3.86358	506880
3.86393	507904
3.86427	508928
3.86462	509952
3.86497	510976
3.86531	512000
3.86566	513024
3.86703	514048
3.86738	515072
3.86772	516096
3.87324	517120
3.87359	518144
3.87393	519168
3.87428	520192
3.87463	521216
